time_m,average_excess_return,INDPRO,AWHMAN,AWHNONAG,AWOTMAN,DSPI,DSPIC96,PI,CE16OV,CLF16OV,PAYEMS,MANEMP,DMANEMP,NDMANEMP,USCONS,USFIRE,USGOOD,USGOVT,USMINE,USPRIV,USSERV,USTPU,USTRADE,USWTRADE,SRVPRD,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,UEMPLT5,UEMPMEAN,UEMPMED,UNEMPLOY,UNRATE,PCE,PCEDG,PCEND,PCES,HOUST,HOUST1F,HOUST2F,CURRSL,DEMDEPSL,M1SL,OCDSL,SAVINGSL,STDCBSL,STDSL,STDTI,SVGCBSL,SVGTI,SVSTCBSL,TCDSL,CPIAUCSL,PFCGEF,PPICPE,PPICRM,PPIFCF,PPIFGS,PPIIFF,PPIITM
1953-04,0.029505411025975474,0.005490989895639675,41.0,,,,,,-0.0069408998021476265,-0.008777146869306307,0.0010899183640269428,0.0029417193488292526,0.0023398962809864088,0.003853569315989347,-0.008532791522728012,0.002470967405007407,0.0011044732283949088,-0.007859460639457083,-0.0033094349013680358,0.002470323084297732,0.002192983335009835,0.0026676845088857704,0.012387410353747796,0.0035062426350673803,0.001080426382376487,0.0163268932874292,-0.022472855852059048,0.15154989812720032,-0.3772942311414682,-0.15047339393011594,0.10000000000000053,,-0.07656645851817512,-0.20000000000000018,,,,,,,,0.0,,,,,,,,,,,,1.4032665074023902e-07,1.050728286043428e-05,5.827222842795804e-05,3.980561590923946e-05,8.475144872011486e-06,1.0928235190198044e-05,,1.3175216101002597e-05
1953-05,0.03313523740369383,-0.004119138476641027,40.9,,,,,,0.007136180518797275,0.007129360708621135,0.0005742062746243448,0.00012238404127451474,0.0005079494191608802,-0.00046164500319711976,-0.007854912277641013,0.0029571238897441177,-0.001054243427043744,0.002527694454155238,-0.002212390282940291,0.0002741040241929227,0.003280484079161816,0.0006658106490302629,0.0011945291989583495,0.0016457522743609232,0.0016347886590022398,-0.1961823575861903,0.1908081706712741,-0.06453852113757108,0.6613984822453651,0.01225755898608405,0.29999999999999893,,0.006868587727757891,0.0,,,,,,,,0.0,,,,,,,,,,,,6.855453657375098e-06,0.0,1.4402563656343898e-05,0.00016023501136711967,0.0,1.085633897109618e-05,,1.3080088290602107e-05
1953-06,0.0318221133545227,0.012306860336366743,40.7,,,,,,-0.0009604975789905268,-9.514747866390394e-05,0.00033645045095020976,0.000611695639332055,0.0014208872785346216,-0.0006158583720434763,-0.0022556400541180466,0.0049091900262379085,5.02272784466129e-05,-0.001634837251982546,-0.0033277900926744763,0.0006392840236895125,0.0010911075823347716,0.00038026428826043457,-0.0001591881408185003,-0.001934037596456939,0.0005225684356950921,0.10953896588130174,-0.2373281863061667,-0.2231435513142097,-0.25593337413720096,0.017111640472720957,-0.29999999999999893,,0.03244851561307627,0.10000000000000009,,,,,,,,0.0036036075032988,,,,,,,,,,,,5.577491105060532e-07,9.335252246634387e-05,1.429386519218725e-05,0.0007985901454492286,8.475144872011486e-06,1.0785149927071181e-05,,0.00011603807338769978
1953-07,0.031843482518155136,-0.005451025722883696,40.7,,,,,,-0.004014758795326756,-0.0038292611519015196,-0.0009304628238737678,-0.004596863845403476,-0.005185837032364304,-0.0037031364645017106,0.0,0.001468069752291079,-0.0038244813121721677,0.004600438476476398,-0.001111728852690952,-0.0017818801260585104,0.0021786500992222457,-0.0010460749372906974,0.0008155714922484236,-0.0037139480646448675,0.0009464598216339937,-0.1395412161851004,0.05218575317057006,0.1451820098444978,-0.08701137698963013,0.0712524590769199,0.09999999999999964,,0.0030075210639557426,0.10000000000000009,,,,,,,,0.0,,,,,,,,,,,,5.004783739124361e-06,0.0,1.4186392648624903e-05,0.00024338934268980646,8.524707087512096e-06,1.0785149927071181e-05,,1.2800805597373549e-05
1953-08,0.031587379482079486,-0.020705106816845564,40.1,,,,,,-0.004014523198883069,-0.00141784113665544,-0.0023994379775871266,-0.007832535648473637,-0.009217599060844961,-0.005736005185182691,0.008619127745088662,0.001465917682496709,-0.005460074232130907,-0.0007405762021068796,-0.00445931619676454,-0.0026558616247633893,0.004343112147164874,-0.001428231616264597,-0.0010145923104829535,0.00045466758383394534,-0.00042416432108893787,0.12396804272213036,0.005633817718256218,-0.009049835519917337,0.029852963149681777,0.0777524117969346,-0.9000000000000004,,0.08956067731306394,0.19999999999999973,,,,,,,,0.0,,,,,,,,,,,,2.2160768155021407e-06,0.0,0.0,3.930804734024631e-05,0.00021065744084595314,0.0,,0.0
1953-09,0.024416100591502468,-0.008400542000839284,40.1,,,,,,-0.00021346644963138317,0.002229406786730337,-0.002544530634995823,-0.010581450653404545,-0.013779031783894169,-0.005769096845860133,0.01002421610939841,0.0029254043291047083,-0.007531075692563505,0.002220085275064676,-0.005602255548669888,-0.003283773546113977,0.0,0.0008571837278985583,0.0032391105869944425,0.0052344272014437365,0.0006524859947010242,0.10827107407656467,0.06524052186840112,0.1198011998126205,-0.029852963149681777,0.06572010997475974,0.10000000000000053,,0.08067614026581893,0.20000000000000018,,,,,,,,0.0,,,,,,,,,,,,4.967670126833033e-06,1.0305869622164938e-05,0.0,0.0003582695582263014,7.539661762574296e-05,0.0,,0.0
1953-10,0.016723737965876173,-0.024201610934610596,40.0,,,,,,-0.0025486937360472695,0.0013034909965412567,-0.006630211611167169,-0.015957953198160624,-0.02236380123692605,-0.006431899183480638,-0.0022189358216850863,0.002431316539285966,-0.01352449072099482,-0.002220085275064676,-0.004504512121104476,-0.007318091180909647,0.0010828371388322822,-0.002860141143198547,-0.002980391246280689,-0.0005756815817523631,-0.002252878269002778,0.17322599130946958,0.3098039895390512,0.27346863520172526,0.3746934494414109,0.051011451130797525,0.7000000000000002,,0.11338296086401911,0.3999999999999999,,,,,,,,0.0,,,,,,,,,,,,1.3819630785543181e-05,0.0,1.4186392648624903e-05,4.082951974305811e-05,7.672323584697885e-05,1.085633897109618e-05,,1.289289762502932e-05
1953-11,0.01836753545984373,-0.02480188656896365,39.7,,,,,,-0.012608376446905822,-0.0024494222705779833,-0.004116017094876412,-0.009390340169593614,-0.01126440060681766,-0.006631952303751021,0.004432958866315673,0.003877852653978664,-0.007378956781989743,-0.0008894160088246394,-0.007932052919904287,-0.004621520319421535,0.0,-0.0038262912570949936,-0.0030491777897054817,-0.0013582764328177177,-0.0020614178724738252,0.24092030654374152,0.1765132151982085,0.18945352793122616,0.15415067982725805,0.29814739487198416,0.09999999999999964,,0.24258251160117883,1.0,,,,,,,,-0.0036036075032988,,,,,,,,,,,,5.544316507286681e-07,0.0,0.0,0.0002527650389551889,3.41987517457262e-05,1.085633897109618e-05,,0.0
1953-12,0.012121571172765844,-0.007414877042890566,39.5,,,,,,0.0007833268456636233,0.004861164812041352,-0.00471908268986887,-0.00909067863858759,-0.011174512806764625,-0.006038473775086928,-0.023118106369905966,0.003862872983030563,-0.011013327177982646,0.00251796030242879,-0.007995473776197137,-0.005859779341779614,-0.0010828371388322822,-0.0016306175978897386,7.983553883228467e-05,0.0027557858057303264,-0.0007864211690442602,0.24627812671586646,0.18555257737540032,0.13733127053429772,0.2651077504132422,-0.07668850587519227,0.6999999999999993,,0.08792768286341701,0.40000000000000036,,,,,,,,0.0,,,,,,,,,,,,6.769094501800312e-06,1.0372359046127919e-05,0.0,8.872174151211745e-05,0.0002094397278224882,1.0785149927071181e-05,,1.289289762502932e-05
1954-01,0.004441621206447204,0.002972551713409377,39.7,,,,,,0.010589474778274877,0.014052711682735364,-0.001760225439566554,-0.008651304487059974,-0.01362059721451736,-0.0014355214204559985,0.021642635796069953,0.003367816510115418,-0.004386551440918041,0.0033965919090697128,-0.00921665510492442,-0.0025788920374321123,0.00216450300957316,-0.002017970223066712,-0.0007586950809166382,0.002543382426964058,-0.0001311303437496747,0.11570186945255934,0.35774963506849833,0.5196362534481453,0.040273899137940106,0.04495812543061106,0.8000000000000007,,0.07931746287163755,0.2999999999999998,,,,,,,,0.0,,,,,,,,,,,,3.43826549041456e-06,0.0,0.0,0.0,0.0002094397278224882,1.0785149927071181e-05,,0.0
1954-02,-0.006037439802068083,-0.0059485762112241325,39.6,,,,,,-0.007894189892299508,-0.0031458625019062936,-0.004566727712504104,-0.007212200158102533,-0.011792327105514033,-0.0006386715848574198,-0.0022172958086477124,0.0033565123816519105,-0.00701608065689463,0.0019147218457433723,-0.018692133012152112,-0.005602651190255159,0.0010804971337545766,-0.006659292089977953,-0.006733627318537216,-0.0016401512615624725,-0.0030536380051700007,0.0027739268827247088,0.3632323444848913,0.3383501714454127,0.42285685082003344,0.013391757631666223,1.0999999999999996,,0.07960384270985976,0.5,,,,,,,,-0.0036166404701880595,,,,,,,,,,,,4.952940189121829e-06,0.0,1.4186392648624903e-05,9.735194594375726e-06,8.475144872011486e-06,0.0,,0.0
1954-03,-0.008403698184196607,-0.005989595608795639,39.7,,,,,,-1.6615297704802856e-05,0.0022078347925766906,0.000447445500469712,-0.008723867369202054,-0.012159573372409582,-0.0038406192191882127,-0.0007401924838319474,0.005251862154948661,-0.007817978240183265,0.0014703722690274645,-0.014252022707201384,0.00028323931550922055,0.0021574981400211968,0.010020317004567403,0.00978487261860117,0.0006563833514290351,0.0055094751241338,0.0883186169773964,0.011696039763191557,-0.07194549744091638,0.180883742024327,-0.0023161562178311,0.3000000000000007,,0.038612735832373346,0.20000000000000018,,,,,,,,0.0,,,,,,,,,,,,6.7741291629421494e-06,1.0372359046127919e-05,0.0,9.674727595954024e-06,8.426013631889383e-06,4.299950192276996e-05,,0.0
1954-04,-0.011664354223805757,0.005989595608795639,39.7,,,,,,-0.004613099701549217,-0.004059280390016795,-0.004360945939671623,-0.006058808773770963,-0.008075107854402575,-0.0032118222567856236,-0.007805280287713323,0.0038022859497388595,-0.00679650925191666,0.003373673900238572,-0.01688821802852214,-0.005608884765564426,0.003227544490866485,-0.010020317004567403,-0.005771301378224791,-0.0036566116463694343,-0.002882129529217181,0.029156584291455623,0.12721302409544943,0.12492592316876294,0.13128066018664342,-0.048703211428192006,0.6999999999999993,,0.0047897909561278595,0.0,,,,,,,,0.0,,,,,,,,,,,,6.7741291629421494e-06,1.0305869622164938e-05,1.4080127659832992e-05,9.674727595954024e-06,3.3412595434877305e-05,0.0,,0.0
1954-05,-0.007149765565369447,0.00298139808288278,39.7,,,,,,-0.0019381793870216768,-0.005227617441210697,-0.001430615408519742,-0.0042832350318473544,-0.005726080693609248,-0.002254429296218774,-0.004112924100378557,0.002842256768929907,-0.0041219279534185915,0.0024862901290418904,-0.0012172856037517832,-0.0020668772577501215,0.0032171609517757105,-0.002229655327267821,-0.0017238618765471614,-0.0014416643419616904,0.00019677292468145424,-0.06530509840776677,0.001137009787075094,0.0017777782459997837,0.0,-0.04353921497899016,0.7000000000000011,,-0.05904967474895351,-0.3000000000000007,,,,,,,,-0.0036297680505787966,,,,,,,,,,,,1.3783707554324146e-07,0.0,0.0,0.0003560196999447532,0.0005440403503301884,4.299950192276996e-05,,1.289289762502932e-05
1954-06,-0.012372198485174941,0.0014820067791911917,39.7,,,,,,-0.0024950823008182965,-0.0006474791966883942,-0.001227872864797419,-0.007472517856935923,-0.011202981406839285,-0.0022595232337572213,-0.0018751177442437594,0.0023623918381163733,-0.006543098588936758,0.003208402927235454,-0.0048840145924247125,-0.0019520097609344589,0.004273510777381695,0.0011639186571006377,0.0017839429860622147,0.0024701535820623732,0.00196560259845846,-0.08980389486130314,0.05741090721333908,0.06863756858749515,0.03715597688809158,0.031291664456313484,0.1999999999999993,,0.02996063207612032,0.20000000000000018,,,,,,,,0.0,,,,,,,,,,,,8.844556369032612e-06,1.0305869622164938e-05,0.0,1.011019267500021e-05,0.00030780280112700694,1.0785149927071181e-05,,1.289289762502932e-05
1954-07,-0.014589540489944309,-0.0014873803642592165,39.8,,,,,,0.00351476561872488,0.006377522422910786,-0.00018431103563365525,-0.0018261139293933581,-0.003140815703556399,0.0,0.0007504690783735057,0.0009433962963827369,-0.0015876929781200033,0.0034883756304537883,-0.004907985312192942,-0.0007866414393564725,0.0021299262578251543,-0.0011639186571006377,2.0026234368586415e-05,-0.0023877167492392104,0.0006543432263566018,0.16734904816357155,0.072420466959219,-0.03544674899574751,0.24419696051204198,-0.022430846988181763,0.3000000000000007,,0.051921683955104214,0.20000000000000018,,,,,,,,0.0,,,,,,,,,,,,1.386595213260252e-07,0.0,0.0,1.0174794490353214e-05,8.426013631889383e-06,1.0785149927071181e-05,,0.0
1954-08,-0.019159892446100772,0.0014873803642592165,39.9,,,,,,0.007141995647199195,0.007848941136003873,0.0012280990572524075,0.0022314645632377506,0.0016298024562235724,0.0030652601236944577,-0.0018772297609643829,0.009852296443011888,0.0005477651320138222,0.00029014942898974994,-0.02238899489347812,0.0013821702269520841,0.005305052229693352,-0.0003882741264078504,-0.0005408491463239073,0.001565009997775313,0.0016339872916564246,0.13555691488884314,0.014859114403749984,0.005141399500418586,0.028170876966696845,0.0328508002918344,0.09999999999999964,,0.018764205603698514,0.09999999999999964,,,,,,,,-0.0036429912785012064,,,,,,,,,,,,2.222689501529375e-06,1.0305869622164938e-05,1.4080127659832992e-05,4.056987146140023e-05,0.0003096108365029387,1.085633897109618e-05,,1.289289762502932e-05
1954-09,-0.014239392949996675,0.011820065075993202,39.7,,,,,,-0.00019908421328018733,-0.004260804760447101,0.0011448666254398887,0.0024286593601257067,0.0033675930333441073,0.0011269420817558995,0.005994772542663007,0.0018656721829497513,0.003280304729209149,0.0008699435085404161,0.010012599292429591,0.0011899946664524208,-0.001058761348242676,-0.00019419361164096927,0.00018031555270603405,0.003040640054807753,-0.00013062077542080885,-0.21749381877209029,-0.007897375694951414,-0.052643733485422395,0.049671609797237615,-0.06616586079694642,0.40000000000000036,,-0.06877462617836017,-0.39999999999999947,,,,,,,,0.0,,,,,,,,,,,,1.1307102832348194e-05,1.0305869622164938e-05,1.4080127659832992e-05,9.157439275050551e-05,8.779162365488413e-06,1.0928235190198044e-05,,0.0
1954-10,-0.011159972396342078,0.016022561369106736,40.1,,,,,,0.0014424633802558873,-0.0027722324814245525,0.004851113241548077,0.00483969486696445,0.006240630446608719,0.0028920328640396065,0.015935115769690533,0.0037209345256901116,0.006365809467295591,0.009232610302728261,0.0024875634718020123,0.004130177486915798,0.0021164029063776013,0.0020371545096278254,0.0021012825550510428,0.002704143902083622,0.003943749713268829,-0.06078968825605191,-0.03427754935576122,-0.016349138001529262,-0.05664027911333136,-0.052150853826092636,-0.10000000000000142,,-0.07473765544384392,-0.40000000000000036,,,,,,,,0.0,,,,,,,,,,,,5.031011293364856e-06,0.0,0.0,4.082951974305811e-05,8.779162365488413e-06,1.0928235190198044e-05,,1.289289762502932e-05
1954-11,-0.013942946354378882,0.012920129954634874,40.1,,,,,,-0.004000901803360435,-0.007035465901594762,0.0030656498921093345,0.003614461766364485,0.004138888410114561,0.0028836931229623275,0.005865119452398204,0.0027816429618763294,0.0037893186683515268,-0.0010056749644373753,0.0,0.003735670498731025,0.0031662295580501265,0.003579205755713133,0.004985353416678606,0.0019212301778939178,0.002631366742065211,-0.05282072687391626,-0.16463277597415615,-0.22957444164450003,-0.08764730705875579,-0.02995695973868706,0.20000000000000107,,-0.062463466069640816,-0.2999999999999998,,,,,,,,0.0,,,,,,,,,,,,1.3948935017991878e-07,1.0305869622164938e-05,1.3975052202655546e-05,0.0003722276794786918,8.779162365488413e-06,0.0,,0.0
1954-12,-0.01307835206485987,0.022568779783310067,40.4,,,,,,0.010540434645573526,0.009400959019121302,0.003339171548530473,0.004466525208266958,0.005720184914244086,0.0027158735440977466,0.011989244428520784,0.0023121397583798498,0.005442263614336085,-0.0005751258246231572,0.0012414650880643308,0.003980362545220828,0.004206105044273656,0.0025074755157472595,0.002582594756464829,4.0837161823681356e-05,0.002074218860672161,-0.1428732864659521,0.06438736098310027,0.06035350889624347,0.06882322181311995,-0.011379923662762081,0.0,,-0.012277818328174206,-0.09999999999999964,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,9.395675379760832e-05,3.50129839817366e-05,1.085633897109618e-05,,0.0
1955-01,-0.00565225113185404,0.012477420784363868,40.6,,,,,,-0.0004280540071945893,-0.0033540774042286614,0.0029856790385878185,0.006893836131698805,0.009988732313331639,0.0025493958996012367,0.003604906571541555,0.002767529441701555,0.006267597857608109,-0.0043240194209932525,0.0037151745518633206,0.004175273470352181,0.003143009397199137,0.0017322687422893779,0.001883071746442866,-0.0004901560428178797,0.001003155168664449,-0.025346979087396804,-0.06559728248581376,-0.17497334996686664,0.04186657939279037,-0.07576004588153573,0.7999999999999989,,-0.061397013794231015,-0.20000000000000018,,,,,,,,0.0036429912785012064,,,,,,,,,,,,3.4820318393964515e-06,0.0,0.0,1.0372359046127919e-05,3.4602275676503345e-05,1.0785149927071181e-05,,1.2800805597373549e-05
1955-02,-0.003249630911138314,0.023142227506368407,40.7,,,,,,0.0038951163133766897,0.0029158653025618264,0.0063851792144618,0.007895816781061882,0.010337170700706722,0.004445863150198903,0.019950786419348887,0.004595596323337503,0.009777950153667447,0.002164346851669663,0.009840177801511807,0.007067496908836901,0.003133161832037601,0.005274526733270335,0.006415403126338148,0.0033446211380274704,0.004324679969291978,0.018497637241821963,-0.012180418556870798,0.11000089521432876,-0.1338568604874446,-0.09038406146826894,-0.7999999999999989,,-0.017326745681029543,-0.10000000000000053,,,,,,,,0.0,,,,,,,,,,,,1.2525958744709308e-06,0.0,1.3871148588908294e-05,9.45668706018979e-05,0.00021819181537735928,4.32828607088801e-05,,0.0
1955-03,-0.004385229136872781,0.012043420197300758,40.8,,,,,,0.008997521488527838,0.010619348350509483,0.005708028670342813,0.007638858024543893,0.010342043805618317,0.0037950709685503625,0.012618463959212178,0.003204397340242693,0.008268209411941285,0.003022237315155607,0.0048840145924247125,0.006140461637471617,0.0062370264555475785,0.004675804119896654,0.003359036699592366,0.004063724708039729,0.00414571641283068,-0.02905492004769883,-0.00614630084869372,-0.049832373747876524,0.04082199452025481,0.09423466306855399,0.9000000000000004,,0.043915217905523996,0.10000000000000053,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,1.3768399457997187e-05,9.45668706018979e-05,0.0001400543877987045,1.085633897109618e-05,,1.2709696757235251e-05
1955-04,-0.01188591909483774,0.015830811551859725,41.1,,,,,,0.0019326188119901389,-0.0028384213868495323,0.005240186663556301,0.007645495321574103,0.011221239855407461,0.0025220694327110493,0.011084283903565861,0.002738477293303454,0.008148386688416664,0.004587821667135117,0.007281585571263349,0.00534501906089524,0.0031039859375905365,0.0013319381666576646,0.004715005751474877,0.0024707872504476924,0.003457663121462673,-0.22373334785150778,-0.09975902550089799,-0.07842196177580263,-0.12216763397420749,-0.004622504378867021,0.09999999999999964,,-0.10430426089298095,-0.40000000000000036,,,,,,,,0.0036297680505787966,,,,,,,,,,,,5.577491105060532e-07,0.0,5.44659837244177e-05,0.0006835756717334813,0.00031700465834008683,0.0,,0.0
1955-05,-0.0089803958950627,0.0013083844737562522,40.8,,,,,,0.00238220750342677,0.001567556562887873,0.005488552997517715,0.005920604205144286,0.007737193286756039,0.0033005923873226095,0.004468129103918805,0.006360766561810394,0.005602546168830713,0.004139610507872149,0.0036210057669521234,0.005705070977928273,0.0051519949094283035,0.0057828288374857095,0.0052755161821327334,0.0027067989458737785,0.005418512651782947,0.1414278618992908,-0.09422085507786981,-0.13202876273998765,-0.05516638130870799,0.007692345623156349,-1.0,,-0.01688733230265793,-0.09999999999999964,,,,,,,,0.0,,,,,,,,,,,,5.0347749105999326e-06,0.0,1.3466910118488781e-05,0.00026964038070604826,7.995824403025429e-05,1.0785149927071181e-05,,1.261955715871622e-05
