time_m,INDPRO,AWHMAN,AWHNONAG,AWOTMAN,DSPI,DSPIC96,PI,CE16OV,CLF16OV,PAYEMS,MANEMP,DMANEMP,NDMANEMP,USCONS,USFIRE,USGOOD,USGOVT,USMINE,USPRIV,USSERV,USTPU,USTRADE,USWTRADE,SRVPRD,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,UEMPLT5,UEMPMEAN,UEMPMED,UNEMPLOY,UNRATE,PCE,PCEDG,PCEND,PCES,HOUST,HOUST1F,HOUST2F,CURRSL,DEMDEPSL,M1SL,OCDSL,SAVINGSL,STDCBSL,STDSL,STDTI,SVGCBSL,SVGTI,SVSTCBSL,TCDSL,CPIAUCSL,PFCGEF,PPICPE,PPICRM,PPIFCF,PPIFGS,PPIIFF,PPIITM
1983-01,-0.241088331772294,-3.1083205508435716,0.005163143154261274,-0.03343737091824287,-0.02742738535627065,,-0.008472530111744406,-0.11984617325689474,0.030224604294170645,-1.4157748535470864,-0.2629940473314971,-0.3306146886526211,-0.14549041530811058,-0.9528603896672564,0.31710719272586535,-0.6804167643543363,-0.349820558218494,2.272161971971313,-1.3255679492082408,0.03723961894821342,-0.1502749865540136,-0.18832033341058713,-0.5886193559217602,-1.2960726635017172,-0.6373290199767796,0.7372775013137854,-0.5492129693498021,1.6442980594076708,0.21135135424815998,1.032018186059501,-0.013535910107691392,0.15142648954388718,0.04744002265472681,0.06353547143209291,-0.31764483607623784,0.30578643442138537,0.0158121905329114,-0.16813472042642635,-0.49315956196555666,1.2067633979474242,0.6244913390607906,-0.025846584602191258,-0.5410724620280843,-1.9654284038980305,-0.7149403822074202,-1.502142608086826,-1.7205181653079193,-1.2281995429057193,-0.6264006143016834,-0.9871673792544851,-0.9063525242814786,-0.49427849144612945,-0.044216920433254016,-0.1567329605966601,0.039406147913506176,-0.18029790734389445,0.03744604964699524,-0.07656398943966847,0.06840892744560156,-0.051959573342688345
1983-02,0.46953323663271734,-1.9529966338155562,3.1417726093680036,-0.03343737091824287,-0.6100187095219284,,-0.6816327779547848,-0.2835014013072126,-2.155869022349422,1.2303376376969906,0.3878185561913826,0.29235356718109146,0.3841306250916309,2.694296248037024,0.9526104182850279,1.107026596149163,-1.4955748357374188,-3.909346131279418,1.613085070821435,0.042860462617428416,-0.07904312609763474,0.7372682972591121,0.06961482516838198,0.8393551878721114,-0.6478731650639545,-0.41084029554725715,-1.2090195936471597,0.5230863404998191,-2.0599380828610325,1.842294177052902,1.9051793476575642,-1.685826928832269,-2.1483553116497736,-1.3905904303879413,-0.5784658363332745,-0.7761681079670478,-0.7014281729225912,0.7760032886353817,0.36089557898978153,1.6195164082580449,1.3624770855261783,-0.3679001470026016,0.05202706961946166,1.2337386645711197,-0.9394828079621063,-7.53455968370897,-9.391450523159046,-7.037604431583298,-0.4822141511399159,-1.877022795042835,-2.6166754667808285,-0.07735631151663502,0.04858392659218731,-0.21644161690420788,-0.11574334600817922,0.1271747389144496,-0.014979174709862233,-0.149132833858093,0.16950357165770102,-0.04383377201744658
1983-03,0.3480992871725278,-3.1083205508435716,-4.176982811797408,0.6114262110764418,-0.41968924996631196,,-0.5783408642526239,-0.4438983804459071,-0.30129261896337,-1.2323133226377212,0.7251045777789753,1.2157993491679464,0.16108346010745964,-3.8785808323359183,-0.2734084185497297,-0.6554212993735153,1.058228347926175,-0.9528628438882564,-1.4996560440892561,0.03262084165353846,-0.1269309429236637,-0.26360258413329596,-0.6107119499244209,-1.0684858427402193,-1.1590611388037544,-0.08101009636195869,-0.0002021699382311398,-0.11322530183015074,0.8923592836693091,-0.5885337959273059,-2.6175066170748242,0.14322220893726878,0.04744002265472681,0.20406840175313917,0.14729391700113492,-0.16439896420877115,0.5436659724812873,0.8400823372457891,0.1910270292564947,1.842580016396436,1.1443143300132486,0.027366308551517143,0.8125890505580611,2.47398373076847,0.5044215110022808,4.756272420325125,6.513048005232431,5.164052867136348,-0.09617197602069129,1.6104613494063225,1.3510154683445823,0.6692345571906123,-0.039854364422894015,0.21228683190023073,0.102490566623142,0.034312504849810674,0.10125397388009952,0.16046583392641847,-0.015313267909646372,0.028672344060012022
1983-04,0.5476927770231441,-2.0974121234440597,2.6190043649990407,1.2562897930711265,0.03969591934200818,,-0.010026844498758099,-0.1872554438028616,-0.5361560337706271,0.1916575636389359,0.5421736901662763,0.6761136314526606,0.3140934684379216,-0.4893832489882407,0.16656960089943462,0.16151819614163554,-0.6123725487338072,-1.6132906931700544,0.3495266966061647,0.08817050628233618,-0.11518937892839502,0.07285774214812843,0.36189153368522947,0.1973937361137337,0.19652381271523167,-0.02797551026004855,-0.3465451492528915,0.25317823226063,-1.2990718165852373,0.0866961965671974,0.9458217187749378,-0.30876276970233824,-0.5015088109213959,-0.5362452582292294,-0.3999083238829572,-0.3611066514726999,0.03395817399001824,0.6004142845085472,0.06517207576150194,1.6522743018080686,1.117339012265967,0.25765148315619363,-0.3782452816203089,-2.33186616287589,0.49883855323213777,1.7473485394477641,2.1773733920882834,1.6434887125334647,0.6031226438167241,0.4038672523974221,0.9725892092892714,-0.31646081869506437,0.04421990903580375,-0.06379146385101074,-0.00918333548077799,-0.005473078338665361,-0.015346817979921799,-0.03810123198805754,-0.12071866430838511,-0.07659780369256268
1983-05,1.0215695734501902,-1.3753346753015536,0.5279313875232245,2.546016957060493,0.3788140427166377,,0.1991545944384655,0.8210117795512437,0.6403491378414485,1.2381784428135585,1.2283582145926264,1.7869937788362908,0.4940959947662865,0.9365194533385506,0.4095490901036504,1.368538152252784,-0.1623800718821268,-0.2509239117434877,1.2803787395807094,0.09236147113952836,0.004861159897996245,0.08760837530332678,0.08911337015791632,0.6396824794438378,0.08732128312320349,-1.1062337874900061,-1.4985032315411622,-0.2684378007723507,0.517882647208556,-0.18339580043060777,1.3569749882960624,-0.14431205401218244,-0.5015088109214056,0.9068621716607989,0.6696167343980899,0.3213220947831884,0.5885192857271898,0.38328383871338845,0.04403499098570966,1.7154215062250961,0.35849427489900637,-0.3041875792148833,-1.2790186725368944,-2.2145348488546124,0.17272771688413033,1.3060170532167945,1.5655552914897466,1.1074333341769083,0.08370654275817474,0.33274179921005115,0.44928279375387714,-0.8811911331973857,0.05724033455617188,0.018275803725084996,-0.09090485406651558,0.08857822092591645,0.1049650736481818,0.010470171491123892,0.35995035734303354,0.06117427302506158
1983-06,0.5006550838931206,-1.5197501649300569,0.5279313875232245,-1.968028116902294,0.07302888799881235,,0.7494721346895328,0.0006638775793322038,-0.4343275006838555,0.7052084551231668,0.9658375255718966,1.0822884921308955,0.6585514963941704,1.3918713368820539,-0.5658883887285671,1.4074339584212416,0.3995793009642306,1.2083417031528598,0.6048783919556184,0.12201103973205712,0.055156235129143305,-0.4439964926583785,-0.4161906187472391,-0.11510215286370329,-0.9563415896414229,0.6695619642340328,0.5052194729019439,0.4691773390561301,-0.10852416409581546,1.842294177052902,1.3569749882960624,-0.3948589796773206,-0.5015088109213959,0.7985590780573556,0.9067518165552543,0.3082758280509866,0.1937624924455132,0.8949652960645506,0.45548243205125444,1.5397228777474181,0.8907693051034795,0.5996423490464773,2.0121470354316995,3.248129919340474,0.26617867727082106,0.6702900964737806,0.16939941214050583,-0.18612800925566655,0.15348849527229014,0.5252396296252686,0.3137604452939361,1.4530374433860498,-0.004840152203033433,0.14307615542704658,0.07305460541145767,-0.144647838157568,-0.249257213321507,0.05420662301410071,-0.4645202480740405,0.081910869695831
1983-07,0.46763700580226236,-1.3753346753015536,0.005163143154261274,1.2562897930711237,0.29197871809894577,,0.3231272961705994,3.5843065041240587,3.4098715595482485,0.9430821024065386,0.8855561662443717,0.930174574614795,0.6560978182389092,1.9280961401954178,1.3312401151743303,1.4218872074930977,-2.5860870183964364,0.3956401491196074,1.5925280187614355,0.08291074716396808,-0.05224529726273209,0.27374633153019823,0.3808434272754478,0.19202284284182813,-0.35649373243670396,0.28288138984267436,-0.6863552425814805,0.8190315116625518,0.63629696751631,2.112386174050707,-0.6987913593095683,-0.12574340792415742,-0.5015088109213959,3.4671878521800323,1.785877297164424,1.1250891475732239,2.8721964991852627,0.8257927431486715,0.34439808619156814,1.7854268992985185,0.32821605462456177,-0.2664426288168846,-1.1194007274737345,-1.942087755148729,-0.1757253668720127,0.9134869843960006,1.0918886580005558,0.79212276212135,-0.028844104140276897,-0.44685542538634954,0.24478004245099907,-0.7771373284076816,-0.043995150007913625,0.0682621106943433,0.0006461925586784478,-0.011427356922951376,-0.020889000347430547,0.019949179469109388,-0.07172499610196281,0.0487024852752973
1983-08,0.7605510528634342,-1.0865036960445575,0.005163143154261274,1.2562897930711265,1.170231771585834,,0.01626227255799827,1.2543010904500342,-0.4958302296676449,2.1614913947585412,1.7756149787568205,2.471190360803254,0.8037855206528748,0.8390005671254024,0.6943847381813189,1.9422104435442837,3.362497074846863,0.7128528937129103,1.314034947942303,0.07420265906411601,-0.12065149780065067,0.05497877805792738,0.3985196494925003,1.416912034438806,-0.707211675638758,-0.7369901472380452,1.3769919953074394,-1.9436302342197915,-0.6930694467793741,-0.4534877974284081,-2.6175066170748242,-1.7165494849274565,-2.6973041452258966,-0.9015113972535549,-0.3568296144637787,-0.1452053633449723,-0.9776215102055793,0.8162253908254234,0.1146965002862947,1.7854268992985185,-0.40200453541772163,0.025913174322931,-0.08384149239377288,-0.13958318431051636,-0.15684949155084535,1.3749922874192009,1.313176617729422,0.7700918641075133,-0.11579280089369476,-0.2836313683160611,0.316582143908776,-0.01227866654838219,0.02602507168143237,-0.08677415118340041,-0.013739549099369563,-0.10902896026420382,0.007656769008243021,-0.04766191781056731,0.06506698708194507,-0.06844439004696024
1983-09,0.534876367163446,-1.0865036960445575,-0.5176051012147019,0.6114262110764418,-0.5506950187999696,,-0.58676254886656,0.5556731139169789,0.8910269229165353,-2.9601536188345494,0.35581040982662665,0.546243404348641,0.11988214013014185,0.8795900562538971,0.16094482228242557,0.6179685254040396,-1.6945763241684253,0.47096984031692435,-2.526071724195555,0.06610645603298736,-2.1237202902915295,0.07574618973173192,0.3582493575717115,-4.4612425698499125,1.3648135165751212,-1.793905370041717,-1.8805042019026807,-0.83365728595488,0.7557511637827283,-2.479177774911918,-1.3840468085114452,0.35971661498540936,0.04744002265472681,-1.2300739086488996,-1.4815385509749266,0.012599487274438534,-0.7941850944960427,1.1100217942206867,0.4189775691795139,1.82380577077867,0.1293410660303959,-0.3596158932829639,-0.42517781560897777,0.041474314008570864,0.0011642031249890126,-0.06904192156437482,0.0038404489441897136,0.05938459528763988,-0.010764368417377214,0.034238581215232086,-0.02523870559867857,-0.33688078861332305,0.004084098922140732,-0.022386935846473475,0.07238369659742956,0.34472189088911964,0.15853670595064148,0.03923380343978679,0.5887332721420698,0.040421998461213575
1983-10,0.8688613445422533,-0.5088417375305446,1.0506996318921877,0.6114262110764389,0.26706808534084214,,0.427031114814443,0.8777264194009478,0.01701839213658184,2.714340744784037,0.882914256762623,1.4457256368494733,0.2153433023974408,0.5248581056912975,-0.03240919885438313,0.9720030645909696,-1.8524206900242317,0.2326187473777307,3.1692459861327764,0.03495871284404267,2.1142518283579124,-0.17165775576237682,0.10724675681025993,2.966218574733859,-1.2442288039267806,-0.8315344363776211,-1.955092364505383,0.32672748811999064,0.5185584293446799,0.35678819356499775,0.2605662695730584,-0.8701223498800575,-1.0504576444975187,1.528740376210494,1.3536629855373805,0.7254755806774914,0.42510783922298767,0.6703028626861363,0.11211326722992662,1.8518667997931062,0.6505792268872217,0.014004111426703155,-0.12710173495385527,-0.6138293283712447,-0.004358865879056193,-0.35045190729350906,-0.4071698099131532,-0.2784844686388402,0.028415173594562113,-0.056513888375198267,-0.08187025668470374,-0.15376326571294543,0.004029719540507482,-0.008705081552950267,-0.12831548537874804,-0.17047377166964933,0.03666710792297258,-0.028181880301256387,0.11790837375585347,0.011988060972822198
1983-11,0.3115292078378846,-0.6532572271590479,0.005163143154261274,-0.03343737091824287,0.7358122800198353,,0.975302937289051,-0.3685868963654718,-2.047692716261466,2.355291742578978,1.7260281742122852,2.626823558799995,0.5824955738289384,0.8389634056974424,0.49631541299645887,1.9488788976557843,0.1389632889429295,1.249835017719772,2.3095045731987147,0.09536763678583046,-0.005054462718219735,0.4294097636549463,0.5475490912046662,1.668062119616382,-0.37890489258430027,-1.2153105116571594,0.1742198061480188,-1.5947963953833597,-1.1487080826713207,-0.18339580043060297,0.26056626957306084,-1.7748627794838763,-2.6973041452258966,-0.5209513239072048,0.4743800369224636,-0.6292180950263936,-0.34277006827564926,0.5952308577223069,-0.0068630783419519675,1.5859148717294331,0.6327590324712926,0.07713886426797531,0.06950786495281307,-0.08216793669113007,-0.015540574602349911,0.39205003271925537,0.40952052232966635,0.2648093849375665,-0.02057072682909453,-0.011348959521021605,0.1052168521837556,0.05169989482224121,-0.004606154919115806,-0.026669165620355307,0.07709651053193822,-0.07190147987739781,0.07006386648907624,0.019857726478770148,-0.8247625882949965,-0.047463897916510046
1983-12,0.4121887883586497,-0.7976727167875511,0.005163143154261274,-0.03343737091824287,-0.15381916192988207,,-0.16839329108468862,1.9930602516884797,0.37545527095809633,1.16409387148031,1.2843178619760198,1.5136376771079183,0.8103238864618525,0.12533517264766994,0.7334635512198197,1.1875050138803336,1.8614506037744472,-0.08108664557905504,0.6993427379494205,0.0764224918354208,-0.10838276100884904,-0.016497887868415186,-0.00826652527808604,0.6758225504494407,-0.7912912662332255,-0.4705665067290677,0.054373613534639875,-0.6308519169289034,-1.1198446725029911,0.0866961965671926,0.12351517973268349,-1.8205657576895762,-2.1483553116497736,0.5780656938550476,0.014683046891386284,0.6940553976093495,0.02527680290111589,0.8400823372457891,0.2529723066229392,2.0249396600345637,0.44113703617633937,-0.098971409976928,-0.07764012087881375,0.22440534881322255,-0.03260276776103136,-0.08736243823734004,0.12811005691828595,0.18158489023925511,0.029019041283924282,-0.14924105221317568,-0.003441095781250721,-0.033088414967088496,-0.017375584017097843,0.018390415609806525,-0.03745544976270396,0.06203977332197452,-0.31099708215863225,-0.06625134920326071,0.066686478261408,-0.019358830500606126
1984-01,0.17929596230104364,-0.7976727167875511,0.005163143154261274,0.6114262110764418,0.27657483933471866,,0.3532213312653615,0.519226129265734,-0.004206896791134,0.5425133870914526,0.9744361315306642,1.3009626959820366,0.34934361001414066,0.1490583068882677,0.44344424841505137,1.0527330378090611,-0.1440589360528119,1.3886834454720525,0.5761519170562838,0.029528539300953897,-0.04342645772620673,0.1401636737128595,0.3349895194222904,-0.06064343590013388,-0.7497426983617558,-0.8810582788477682,-0.796653184595804,-0.5237327785268945,0.5475176565785949,-0.8586257929251062,-0.5617402694691934,-0.602259981160929,-1.0504576444975284,0.5199974102476699,0.9394464628797095,-0.9434922924292051,1.5116940114023059,0.6954392887137935,0.0146888919074884,1.941270773449752,-0.26570679093865485,0.35532473004473986,0.427428278157537,0.04822083908184396,-0.0956136230587128,-0.8081252725146321,-0.9304277222090966,-0.6473341480864371,-0.04094288654537885,-0.18448211207258444,-0.27539193773897375,0.35501959752604517,-0.004416114906802082,-0.008634277156907713,0.024540001270316386,0.07718569273621292,0.2590604424843255,0.05816862785647058,0.05564076507046644,-0.015330836249489162
