,kytreasnox,mcaldt,tmnomprc,tmnomprc_flg,tmytm,,,,,
988,2000048,1967/3/31,92.09994779,D,4.126095034,,,,,
989,2000048,1967/4/28,91.6595342,D,4.336637709,,,,,
990,2000048,1967/5/31,91.73134278,D,4.321222889,,,,,
991,2000048,1967/6/30,90.61468259,D,4.920955307,,,,,
992,2000048,1967/7/31,90.70740682,D,4.869887403,,,,,
993,2000048,1967/8/31,90.22858549,D,5.148247227,,,,,
994,2000048,1967/9/29,90.11495334,D,5.189984551,,,,,
995,2000048,1967/10/31,89.46372853,D,5.559230165,,,,,
996,2000048,1967/11/30,89.47678658,D,5.56717437,,,,,
997,2000048,1967/12/29,89.181757,D,5.701254547,,,,,
998,2000048,1968/1/31,89.91895267,D,5.313072362,,,,,
999,2000048,1968/2/29,89.83437786,D,5.367475554,,,,,
1000,2000048,1968/3/29,89.54947431,D,5.503867429,,,,,
1001,2000048,1968/4/30,89.36921203,D,5.61969738,,,,,
1002,2000048,1968/5/31,89.10298906,D,5.784714028,,,,,
1003,2000048,1968/6/28,89.50569902,D,5.52824857,,,,,
1004,2000048,1968/7/31,89.90555312,D,5.320523825,,,,,
1005,2000048,1968/8/30,90.23534613,D,5.130420625,,,,,
1006,2000048,1968/9/30,89.88165021,D,5.333818933,,,,,
1007,2000048,1968/10/31,89.63288448,D,5.479902664,,,,,
1008,2000048,1968/11/29,89.46352292,D,5.559344919,,,,,
1009,2000048,1968/12/31,88.1714377,D,6.294355552,,,,,
1010,2000048,1969/1/31,88.47596329,D,6.138782459,,,,,
1011,2000048,1969/2/28,88.19950199,D,6.29569222,,,,,
1012,2000048,1969/3/28,88.65587197,D,5.995755905,,,,,
1013,2000048,1969/4/30,88.56307689,D,6.072757733,,,,,
1014,2000048,1969/5/29,87.88660257,D,6.464996638,,,,,
1015,2000048,1969/6/30,86.91690232,D,7.010883475,,,,,
1016,2000048,1969/7/31,86.50737983,D,7.256964026,,,,,
1017,2000048,1969/8/29,86.40729252,D,7.284946889,,,,,
1018,2000048,1969/9/30,85.53336163,D,7.81318458,,,,,
1019,2000048,1969/10/31,86.58333374,D,7.222931172,,,,,
1020,2000048,1969/11/28,86.10735675,D,7.458333081,,,,,
1021,2000048,1969/12/31,85.02308983,D,8.112366066,,,,,
1022,2000048,1970/1/30,85.22127017,D,7.985018312,,,,,
1023,2000048,1970/2/27,86.86978013,D,7.018769094,,,,,
1024,2000048,1970/3/31,87.09846565,D,6.906545912,,,,,
1025,2000048,1970/4/30,85.95891828,D,7.575412185,,,,,
1026,2000048,1970/5/29,85.6080082,D,7.737768754,,,,,
1027,2000048,1970/6/30,86.14116791,D,7.448933412,,,,,
1028,2000048,1970/7/31,86.60339319,D,7.181721487,,,,,
1029,2000048,1970/8/31,86.90519619,D,7.008018018,,,,,
1030,2000048,1970/9/30,87.72022749,D,6.550883452,,,,,
1031,2000048,1970/10/30,87.76767489,D,6.506021466,,,,,
1032,2000048,1970/11/30,89.91098656,D,5.310227897,,,,,
1033,2000048,1970/12/31,89.77810843,D,5.398846765,,,,,
1034,2000048,1971/1/29,91.09717824,D,4.643086727,,,,,
1035,2000048,1971/2/26,91.76461973,D,4.279581181,,,,,
1036,2000048,1971/3/31,92.0458959,D,4.144143245,,,,,
1037,2000048,1971/4/30,90.08411283,D,5.214175566,,,,,
1038,2000048,1971/5/28,89.69123722,D,5.410210579,,,,,
1039,2000048,1971/6/30,88.22765663,D,6.262485245,,,,,
1040,2000048,1971/7/30,88.1119495,D,6.310811583,,,,,
1041,2000048,1971/8/31,89.66993516,D,5.444274313,,,,,
1042,2000048,1971/9/30,89.78624863,D,5.39430724,,,,,
1043,2000048,1971/10/29,90.52387371,D,4.957455587,,,,,
1044,2000048,1971/11/30,90.36847138,D,5.056810247,,,,,
1045,2000048,1971/12/31,90.78782289,D,4.825640476,,,,,
1046,2000048,1972/1/31,90.83155888,D,4.801592292,,,,,
1047,2000048,1972/2/29,90.90890772,D,4.765609747,,,,,
1048,2000048,1972/3/30,89.55433657,D,5.523798462,,,,,
1049,2000048,1972/4/28,90.26259431,D,5.108357087,,,,,
1050,2000048,1972/5/31,90.5857057,D,4.943687957,,,,,
1051,2000048,1972/6/30,89.73122321,D,5.432453307,,,,,
1052,2000048,1972/7/31,90.04254742,D,5.24439391,,,,,
1053,2000048,1972/8/31,89.36386951,D,5.630399354,,,,,
1054,2000048,1972/9/29,89.05689464,D,5.786810624,,,,,
1055,2000048,1972/10/31,89.12976107,D,5.753844425,,,,,
1056,2000048,1972/11/30,89.34586143,D,5.640489896,,,,,
1057,2000048,1972/12/29,88.81167231,D,5.916395817,,,,,
1058,2000048,1973/1/31,88.32284594,D,6.208569044,,,,,
1059,2000048,1973/2/28,87.77924788,D,6.517253503,,,,,
1060,2000048,1973/3/30,87.269669,D,6.799047137,,,,,
1061,2000048,1973/4/30,87.57974901,D,6.631019521,,,,,
1062,2000048,1973/5/31,87.42485099,D,6.728747833,,,,,
1063,2000048,1973/6/29,86.98178335,D,6.964034049,,,,,
1064,2000048,1973/7/31,85.28140091,D,7.960689925,,,,,
1065,2000048,1973/8/31,85.83717017,D,7.656880822,,,,,
1066,2000048,1973/9/28,86.97401261,D,6.958975353,,,,,
1067,2000048,1973/10/31,87.42171026,D,6.721326654,,,,,
1068,2000048,1973/11/30,87.50370069,D,6.69279171,,,,,
1069,2000048,1973/12/31,87.47851045,D,6.688850881,,,,,
1070,2000048,1974/1/31,87.52916142,D,6.669044412,,,,,
1071,2000048,1974/2/28,87.27586296,D,6.8141467,,,,,
1072,2000048,1974/3/29,85.70182862,D,7.683226384,,,,,
1073,2000048,1974/4/30,84.94477655,D,8.147280782,,,,,
1074,2000048,1974/5/31,85.30079968,D,7.971156968,,,,,
1075,2000048,1974/6/28,84.69707887,D,8.27046557,,,,,
1076,2000048,1974/7/31,84.59184391,D,8.366616583,,,,,
1077,2000048,1974/8/30,84.06406617,D,8.655834853,,,,,
1078,2000048,1974/9/30,85.13667838,D,8.034605712,,,,,
1079,2000048,1974/10/31,85.74054499,D,7.702770158,,,,,
1080,2000048,1974/11/29,86.56730235,D,7.192694789,,,,,
1081,2000048,1974/12/31,86.62501975,D,7.169254146,,,,,
1082,2000048,1975/1/31,87.54588353,D,6.641259748,,,,,
1083,2000048,1975/2/28,88.31825336,D,6.202672202,,,,,
1084,2000048,1975/3/31,87.47041953,D,6.684319032,,,,,
1085,2000048,1975/4/30,86.27549451,D,7.381229262,,,,,
1086,2000048,1975/5/30,87.29666991,D,6.774333798,,,,,
1087,2000048,1975/6/30,86.81351998,D,7.060718616,,,,,
1088,2000048,1975/7/31,86.02437722,D,7.537298753,,,,,
1089,2000048,1975/8/29,85.76519956,D,7.64641955,,,,,
1090,2000048,1975/9/30,85.18844278,D,8.004255763,,,,,
1091,2000048,1975/10/31,87.07968607,D,6.907864927,,,,,
1092,2000048,1975/11/28,86.65480007,D,7.132576924,,,,,
1093,2000048,1975/12/31,87.60889523,D,6.614382477,,,,,
1094,2000048,1976/1/30,88.10260449,D,6.316100293,,,,,
1095,2000048,1976/2/27,87.48854834,D,6.664854145,,,,,
1096,2000048,1976/3/31,87.60684579,D,6.615552139,,,,,
1097,2000048,1976/4/30,87.73374719,D,6.561153953,,,,,
1098,2000048,1976/5/28,86.51037219,D,7.215640281,,,,,
1099,2000048,1976/6/30,87.08200524,D,6.915996119,,,,,
1100,2000048,1976/7/30,87.5249716,D,6.653188244,,,,,
1101,2000048,1976/8/31,87.84966202,D,6.477160929,,,,,
1102,2000048,1976/9/30,88.3144466,D,6.221847256,,,,,
1103,2000048,1976/10/29,88.74423574,D,5.954272518,,,,,
1104,2000048,1976/11/30,89.89630509,D,5.325667278,,,,,
1105,2000048,1976/12/31,89.9698546,D,5.299294886,,,,,
1106,2000048,1977/1/31,88.55642409,D,6.076513838,,,,,
1107,2000048,1977/2/28,88.71297201,D,5.988203073,,,,,
1108,2000048,1977/3/31,88.85729704,D,5.915028128,,,,,
1109,2000048,1977/4/29,88.67561997,D,6.001039108,,,,,
1110,2000048,1977/5/31,88.54822667,D,6.081142412,,,,,
1111,2000048,1977/6/30,88.75710965,D,5.971512754,,,,,
1112,2000048,1977/7/29,88.00451292,D,6.371648059,,,,,
1113,2000048,1977/8/31,87.84341297,D,6.480717729,,,,,
1114,2000048,1977/9/30,87.49961301,D,6.695133897,,,,,
1115,2000048,1977/10/31,86.90208792,D,7.019406364,,,,,
1116,2000048,1977/11/30,86.96507407,D,6.983179771,,,,,
1117,2000048,1977/12/30,86.77823861,D,7.081015152,,,,,
1118,2000048,1978/1/31,86.37054075,D,7.326176596,,,,,
1119,2000048,1978/2/28,86.18879893,D,7.42133179,,,,,
1120,2000048,1978/3/31,85.96461626,D,7.551376331,,,,,
1121,2000048,1978/4/28,85.83220349,D,7.607532188,,,,,
1122,2000048,1978/5/31,85.32239655,D,7.936660192,,,,,
1123,2000048,1978/6/30,84.70325897,D,8.289450037,,,,,
1124,2000048,1978/7/31,84.72429223,D,8.277052706,,,,,
1125,2000048,1978/8/31,84.7927781,D,8.259304644,,,,,
1126,2000048,1978/9/29,84.4522669,D,8.426099991,,,,,
1127,2000048,1978/10/31,83.11473872,D,9.234756602,,,,,
1128,2000048,1978/11/30,83.07078786,D,9.286575121,,,,,
1129,2000048,1978/12/29,82.41688317,D,9.629421056,,,,,
1130,2000048,1979/1/31,82.91328748,D,9.368742671,,,,,
1131,2000048,1979/2/28,82.52095636,D,9.605895421,,,,,
1132,2000048,1979/3/30,82.7650994,D,9.432344092,,,,,
1133,2000048,1979/4/30,82.45670335,D,9.631647902,,,,,
1134,2000048,1979/5/31,83.08876042,D,9.27574384,,,,,
1135,2000048,1979/6/29,84.10298612,D,8.632754462,,,,,
1136,2000048,1979/7/31,83.42748478,D,9.047225429,,,,,
1137,2000048,1979/8/31,82.59570964,D,9.54754361,,,,,
1138,2000048,1979/9/28,82.1853396,D,9.769513983,,,,,
1139,2000048,1979/10/31,79.23373288,D,11.63840288,,,,,
1140,2000048,1979/11/30,80.28214546,D,10.96612483,,,,,
1141,2000048,1979/12/31,80.4909592,D,10.83642141,,,,,
1142,2000048,1980/1/31,79.68921354,D,11.36736911,,,,,
1143,2000048,1980/2/29,76.12261297,D,13.6787174,,,,,
1144,2000048,1980/3/31,75.60493642,D,13.98243042,,,,,
1145,2000048,1980/4/30,81.03720829,D,10.51308876,,,,,
1146,2000048,1980/5/30,83.96959173,D,8.759772559,,,,,
1147,2000048,1980/6/30,83.95864175,D,8.742293427,,,,,
1148,2000048,1980/7/31,82.76532895,D,9.471021231,,,,,
1149,2000048,1980/8/29,79.99263628,D,11.1312837,,,,,
1150,2000048,1980/9/30,79.1289461,D,11.70457175,,,,,
1151,2000048,1980/10/31,77.746782,D,12.62022777,,,,,
1152,2000048,1980/11/28,76.85889027,D,13.12399611,,,,,
1153,2000048,1980/12/31,78.04872741,D,12.3918422,,,,,
1154,2000048,1981/1/30,77.79543539,D,12.53719717,,,,,
1155,2000048,1981/2/27,76.81588053,D,13.16989856,,,,,
1156,2000048,1981/3/31,77.69200366,D,12.62089235,,,,,
1157,2000048,1981/4/30,75.18565004,D,14.28005156,,,,,
1158,2000048,1981/5/29,75.83534548,D,13.7924978,,,,,
1159,2000048,1981/6/30,75.59699436,D,13.98768303,,,,,
1160,2000048,1981/7/31,73.9417267,D,15.13611348,,,,,
1161,2000048,1981/8/31,73.14062501,D,15.6393114,,,,,
1162,2000048,1981/9/30,73.20953731,D,15.59222412,,,,,
1163,2000048,1981/10/30,75.60824021,D,13.96112078,,,,,
1164,2000048,1981/11/30,79.33218125,D,11.57631616,,,,,
1165,2000048,1981/12/31,76.81358713,D,13.20752478,,,,,
1166,2000048,1982/1/29,76.3765439,D,13.43791182,,,,,
1167,2000048,1982/2/26,75.94391207,D,13.70244467,,,,,
1168,2000048,1982/3/31,75.84725968,D,13.82243045,,,,,
1169,2000048,1982/4/30,76.34530768,D,13.47671949,,,,,
1170,2000048,1982/5/28,77.03038047,D,12.97740542,,,,,
1171,2000048,1982/6/30,75.48172918,D,14.06397783,,,,,
1172,2000048,1982/7/30,77.36996916,D,12.79352335,,,,,
1173,2000048,1982/8/31,79.23792392,D,11.61984066,,,,,
1174,2000048,1982/9/30,80.34428938,D,10.95746863,,,,,
1175,2000048,1982/10/29,81.9356218,D,9.921046097,,,,,
1176,2000048,1982/11/30,82.34362677,D,9.700168346,,,,,
1177,2000048,1982/12/31,83.05682113,D,9.269563019,,,,,
1178,2000048,1983/1/31,82.91037561,D,9.357679966,,,,,
1179,2000048,1983/2/28,83.28173659,D,9.13453244,,,,,
1180,2000048,1983/3/31,82.43890217,D,9.668882373,,,,,
1181,2000048,1983/4/29,83.1429912,D,9.205194252,,,,,
1182,2000048,1983/5/31,82.19412684,D,9.790904636,,,,,
1183,2000048,1983/6/30,81.83651013,D,10.03608344,,,,,
1184,2000048,1983/7/29,80.68121557,D,10.6892919,,,,,
1185,2000048,1983/8/31,80.50292256,D,10.84383486,,,,,
1186,2000048,1983/9/30,81.40506448,D,10.27256291,,,,,
1187,2000048,1983/10/31,81.32188487,D,10.32360905,,,,,
1188,2000048,1983/11/30,81.22957288,D,10.39454036,,,,,
1189,2000048,1983/12/30,80.96543157,D,10.52854956,,,,,
1190,2000048,1984/1/31,81.29964051,D,10.33726895,,,,,
1191,2000048,1984/2/29,80.67405527,D,10.73765792,,,,,
1192,2000048,1984/3/30,79.79053994,D,11.2728196,,,,,
1193,2000048,1984/4/30,79.32145032,D,11.58307991,,,,,
1194,2000048,1984/5/31,77.70829948,D,12.62770421,,,,,
1195,2000048,1984/6/29,77.43295884,D,12.77038991,,,,,
1196,2000048,1984/7/31,78.30457358,D,12.22820868,,,,,
1197,2000048,1984/8/31,78.45131006,D,12.16793774,,,,,
1198,2000048,1984/9/28,79.03772538,D,11.73010854,,,,,
1199,2000048,1984/10/31,80.53843668,D,10.82178206,,,,,
1200,2000048,1984/11/30,81.54222192,D,10.23049117,,,,,
1201,2000048,1984/12/31,82.22370258,D,9.786328649,,,,,
1202,2000048,1985/1/31,82.42044758,D,9.680091875,,,,,
1203,2000048,1985/2/28,81.23968636,D,10.40256558,,,,,
1204,2000048,1985/3/29,81.52050064,D,10.18787105,,,,,
1205,2000048,1985/4/30,82.25826897,D,9.765313342,,,,,
1206,2000048,1985/5/31,83.99554269,D,8.744279909,,,,,
1207,2000048,1985/6/28,84.18659684,D,8.583207553,,,,,
1208,2000048,1985/7/31,83.80259107,D,8.835312966,,,,,
1209,2000048,1985/8/30,83.77173713,D,8.841613282,,,,,
1210,2000048,1985/9/30,84.01982625,D,8.705869412,,,,,
1211,2000048,1985/10/31,84.32475619,D,8.536428546,,,,,
1212,2000048,1985/11/29,84.69339183,D,8.295266938,,,,,
1213,2000048,1985/12/31,85.46724827,D,7.85184723,,,,,
1214,2000048,1986/1/31,85.54473342,D,7.827984328,,,,,
1215,2000048,1986/2/28,85.97577079,D,7.544897768,,,,,
1216,2000048,1986/3/31,87.22050793,D,6.827182717,,,,,
1217,2000048,1986/4/30,87.4559293,D,6.701759234,,,,,
1218,2000048,1986/5/30,86.36914352,D,7.306966539,,,,,
1219,2000048,1986/6/30,87.31450303,D,6.773401803,,,,,
1220,2000048,1986/7/31,87.88307647,D,6.467005479,,,,,
1221,2000048,1986/8/29,88.76753495,D,5.933077599,,,,,
1222,2000048,1986/9/30,88.10514618,D,6.323300055,,,,,
1223,2000048,1986/10/31,88.40554651,D,6.153344526,,,,,
1224,2000048,1986/11/28,88.44762586,D,6.112859128,,,,,
1225,2000048,1986/12/31,88.16827967,D,6.29614643,,,,,
1226,2000048,1987/1/30,88.31212424,D,6.197659276,,,,,
1227,2000048,1987/2/27,88.17172687,D,6.276994473,,,,,
1228,2000048,1987/3/31,87.87965403,D,6.45125645,,,,,
1229,2000048,1987/4/30,86.53948661,D,7.238384771,,,,,
1230,2000048,1987/5/29,85.83635202,D,7.605125485,,,,,
1231,2000048,1987/6/30,86.3156822,D,7.347878788,,,,,
1232,2000048,1987/7/31,86.07944308,D,7.484724945,,,,,
1233,2000048,1987/8/31,85.49627755,D,7.824149429,,,,,
1234,2000048,1987/9/30,84.46718538,D,8.440353286,,,,,
1235,2000048,1987/10/30,85.81032627,D,7.630636023,,,,,
1236,2000048,1987/11/30,85.95906564,D,7.55460045,,,,,
1237,2000048,1987/12/31,85.85042152,D,7.638648328,,,,,
1238,2000048,1988/1/29,86.64557902,D,7.137875996,,,,,
1239,2000048,1988/2/29,86.92896167,D,7.00394667,,,,,
1240,2000048,1988/3/31,86.47110878,D,7.277961322,,,,,
1241,2000048,1988/4/29,85.84398284,D,7.621494138,,,,,
1242,2000048,1988/5/31,85.12445599,D,8.052790614,,,,,
1243,2000048,1988/6/30,85.46277328,D,7.865239548,,,,,
1244,2000048,1988/7/29,84.73119115,D,8.261685323,,,,,
1245,2000048,1988/8/31,84.31684381,D,8.52942665,,,,,
1246,2000048,1988/9/30,84.79374596,D,8.270077934,,,,,
1247,2000048,1988/10/31,85.08468724,D,8.076155252,,,,,
1248,2000048,1988/11/30,84.12826406,D,8.641379934,,,,,
1249,2000048,1988/12/30,83.61448614,D,8.935429794,,,,,
1250,2000048,1989/1/31,83.68455778,D,8.90578602,,,,,
1251,2000048,1989/2/28,83.00944049,D,9.310792191,,,,,
1252,2000048,1989/3/31,82.73025504,D,9.518357046,,,,,
1253,2000048,1989/4/28,83.35696111,D,9.077034807,,,,,
1254,2000048,1989/5/31,84.1899273,D,8.604745009,,,,,
1255,2000048,1989/6/30,85.41270133,D,7.90542749,,,,,
1256,2000048,1989/7/31,86.31181624,D,7.360183841,,,,,
1257,2000048,1989/8/31,84.83062001,D,8.236964673,,,,,
1258,2000048,1989/9/29,84.6980536,D,8.292518638,,,,,
1259,2000048,1989/10/31,85.76924012,D,7.675487524,,,,,
1260,2000048,1989/11/30,85.94144592,D,7.585590362,,,,,
1261,2000048,1989/12/29,85.63093937,D,7.734984786,,,,,
1262,2000048,1990/1/31,85.04849071,D,8.097430663,,,,,
1263,2000048,1990/2/28,84.80567361,D,8.240386981,,,,,
1264,2000048,1990/3/30,84.37904401,D,8.469351937,,,,,
1265,2000048,1990/4/30,83.92744765,D,8.748889183,,,,,
1266,2000048,1990/5/31,84.71236133,D,8.306811811,,,,,
1267,2000048,1990/6/29,85.10234762,D,8.043740749,,,,,
1268,2000048,1990/7/31,85.64586258,D,7.736865001,,,,,
1269,2000048,1990/8/31,85.37549985,D,7.894735981,,,,,
1270,2000048,1990/9/28,85.40393818,D,7.856611275,,,,,
1271,2000048,1990/10/31,85.89539643,D,7.601997532,,,,,
1272,2000048,1990/11/30,86.28707904,D,7.36442779,,,,,
1273,2000048,1990/12/31,86.82459368,D,7.054349883,,,,,
1274,2000048,1991/1/31,87.09160474,D,6.919964056,,,,,
1275,2000048,1991/2/28,87.12008402,D,6.903594121,,,,,
1276,2000048,1991/3/28,86.93214952,D,6.96395444,,,,,
1277,2000048,1991/4/30,87.48526762,D,6.675843868,,,,,
1278,2000048,1991/5/31,87.38043465,D,6.763469765,,,,,
1279,2000048,1991/6/28,87.1430603,D,6.852790288,,,,,
1280,2000048,1991/7/31,87.4773791,D,6.689497529,,,,,
1281,2000048,1991/8/30,88.1288271,D,6.3012613,,,,,
1282,2000048,1991/9/30,88.81091804,D,5.924913329,,,,,
1283,2000048,1991/10/31,89.39690759,D,5.611892273,,,,,
1284,2000048,1991/11/29,89.81723046,D,5.354996559,,,,,
1285,2000048,1991/12/31,90.96191013,D,4.729987432,,,,,
1286,2000048,1992/1/31,90.39975607,D,5.039527398,,,,,
1287,2000048,1992/2/28,90.04359455,D,5.236638989,,,,,
1288,2000048,1992/3/31,89.47024006,D,5.563206466,,,,,
1289,2000048,1992/4/30,89.7799329,D,5.397829281,,,,,
1290,2000048,1992/5/29,90.1463659,D,5.172606042,,,,,
1291,2000048,1992/6/30,90.84833178,D,4.798937686,,,,,
1292,2000048,1992/7/31,91.65833378,D,4.367079059,,,,,
1293,2000048,1992/8/31,92.11082327,D,4.108886654,,,,,
1294,2000048,1992/9/30,92.72949398,D,3.774179907,,,,,
1295,2000048,1992/10/30,91.45941808,D,4.457635182,,,,,
1296,2000048,1992/11/30,90.9568483,D,4.739249322,,,,,
1297,2000048,1992/12/31,91.40463504,D,4.499864053,,,,,
1298,2000048,1993/1/29,91.90264691,D,4.210482277,,,,,
1299,2000048,1993/2/26,92.44912878,D,3.914857051,,,,,
1300,2000048,1993/3/31,92.4681603,D,3.915290684,,,,,
1301,2000048,1993/4/30,92.72722952,D,3.785773072,,,,,
1302,2000048,1993/5/28,91.94758589,D,4.180394859,,,,,
1303,2000048,1993/6/30,92.34389954,D,3.982526977,,,,,
1304,2000048,1993/7/30,92.11595117,D,4.100486092,,,,,
1305,2000048,1993/8/31,92.62115166,D,3.832632537,,,,,
1306,2000048,1993/9/30,92.60279467,D,3.847814213,,,,,
1307,2000048,1993/10/29,92.4085951,D,3.936724103,,,,,
1308,2000048,1993/11/30,91.99694752,D,4.170739433,,,,,
1309,2000048,1993/12/31,91.96010368,D,4.202281218,,,,,
1310,2000048,1994/1/31,92.17024315,D,4.076642496,,,,,
1311,2000048,1994/2/28,91.13684959,D,4.634050375,,,,,
1312,2000048,1994/3/31,90.19826615,D,5.165074511,,,,,
1313,2000048,1994/4/29,89.24903252,D,5.671442211,,,,,
1314,2000048,1994/5/31,88.81127566,D,5.924712268,,,,,
1315,2000048,1994/6/30,88.56206454,D,6.081660314,,,,,
1316,2000048,1994/7/29,88.82198879,D,5.902540339,,,,,
1317,2000048,1994/8/31,88.54710614,D,6.08177514,,,,,
1318,2000048,1994/9/30,87.8066535,D,6.492751239,,,,,
1319,2000048,1994/10/31,87.39081,D,6.729784016,,,,,
1320,2000048,1994/11/30,86.48820301,D,7.258108136,,,,,
1321,2000048,1994/12/30,86.04245186,D,7.495932632,,,,,
1322,2000048,1995/1/31,86.70769858,D,7.1216199,,,,,
1323,2000048,1995/2/28,87.51037894,D,6.661513817,,,,,
1324,2000048,1995/3/31,87.50008919,D,6.667385278,,,,,
1325,2000048,1995/4/28,87.83528747,D,6.458800026,,,,,
1326,2000048,1995/5/31,89.09043022,D,5.775913109,,,,,
1327,2000048,1995/6/30,89.20523782,D,5.703708128,,,,,
1328,2000048,1995/7/31,89.05813397,D,5.786115773,,,,,
1329,2000048,1995/8/31,89.1485303,D,5.751194721,,,,,
1330,2000048,1995/9/29,89.16712723,D,5.717223664,,,,,
1331,2000048,1995/10/31,89.5197065,D,5.527997448,,,,,
1332,2000048,1995/11/30,90.00319065,D,5.273477167,,,,,
1333,2000048,1995/12/29,90.30014606,D,5.080675998,,,,,
1334,2000048,1996/1/31,90.72558328,D,4.866540191,,,,,
1335,2000048,1996/2/29,89.849511,D,5.359041907,,,,,
1336,2000048,1996/3/29,89.21987338,D,5.687736066,,,,,
1337,2000048,1996/4/30,88.80497753,D,5.936374217,,,,,
1338,2000048,1996/5/31,88.45120649,D,6.152813551,,,,,
1339,2000048,1996/6/28,88.6509775,D,6.006699782,,,,,
1340,2000048,1996/7/31,88.4917615,D,6.113036436,,,,,
1341,2000048,1996/8/30,88.27859413,D,6.225098976,,,,,
1342,2000048,1996/9/30,88.68539834,D,6.003746436,,,,,
1343,2000048,1996/10/31,89.30697848,D,5.662284285,,,,,
1344,2000048,1996/11/29,89.56513465,D,5.502665313,,,,,
1345,2000048,1996/12/31,89.07271762,D,5.785854896,,,,,
1346,2000048,1997/1/31,89.02021154,D,5.831313767,,,,,
1347,2000048,1997/2/28,88.71333802,D,6.004447592,,,,,
1348,2000048,1997/3/31,88.10723396,D,6.330777282,,,,,
1349,2000048,1997/4/30,88.3578739,D,6.188743475,,,,,
1350,2000048,1997/5/30,88.51734979,D,6.11533513,,,,,
1351,2000048,1997/6/30,88.71555122,D,5.986749412,,,,,
1352,2000048,1997/7/31,89.32281759,D,5.653405119,,,,,
1353,2000048,1997/8/29,88.90256324,D,5.865391123,,,,,
1354,2000048,1997/9/30,89.21104399,D,5.708267127,,,,,
1355,2000048,1997/10/31,89.50967977,D,5.556393877,,,,,
1356,2000048,1997/11/28,89.19038653,D,5.704218464,,,,,
1357,2000048,1997/12/31,89.45065619,D,5.574152011,,,,,
1358,2000048,1998/1/30,90.00571516,D,5.25764855,,,,,
1359,2000048,1998/2/27,89.62685158,D,5.460800434,,,,,
1360,2000048,1998/3/31,89.57149912,D,5.499117319,,,,,
1361,2000048,1998/4/30,89.58839281,D,5.504761709,,,,,
1362,2000048,1998/5/29,89.6216609,D,5.456234413,,,,,
1363,2000048,1998/6/30,89.75082664,D,5.399251191,,,,,
1364,2000048,1998/7/31,89.72299555,D,5.414737023,,,,,
1365,2000048,1998/8/31,90.81256517,D,4.812034537,,,,,
1366,2000048,1998/9/30,91.80684733,D,4.274165073,,,,,
1367,2000048,1998/10/30,91.99437304,D,4.160739479,,,,,
1368,2000048,1998/11/30,91.43307919,D,4.472016774,,,,,
1369,2000048,1998/12/31,91.37166442,D,4.51792758,,,,,
1370,2000048,1999/1/29,91.31243089,D,4.525564533,,,,,
1371,2000048,1999/2/26,90.29955257,D,5.081003274,,,,,
1372,2000048,1999/3/31,90.60173628,D,4.934840446,,,,,
1373,2000048,1999/4/30,90.4582111,D,5.007250653,,,,,
1374,2000048,1999/5/28,89.81889529,D,5.339483423,,,,,
1375,2000048,1999/6/30,89.66815964,D,5.452722247,,,,,
1376,2000048,1999/7/30,89.46203387,D,5.552580245,,,,,
1377,2000048,1999/8/31,89.31271527,D,5.643585077,,,,,
1378,2000048,1999/9/30,89.51480347,D,5.545905749,,,,,
1379,2000048,1999/10/29,89.15410261,D,5.716697991,,,,,
1380,2000048,1999/11/30,88.81309143,D,5.923691414,,,,,
1381,2000048,1999/12/31,88.42290443,D,6.143541706,,,,,
1382,2000048,2000/1/31,87.79247166,D,6.500816452,,,,,
1383,2000048,2000/2/29,87.92177099,D,6.436136646,,,,,
1384,2000048,2000/3/31,88.0548862,D,6.386739842,,,,,
1385,2000048,2000/4/28,87.67267578,D,6.560022477,,,,,
1386,2000048,2000/5/31,87.64644533,D,6.592956537,,,,,
1387,2000048,2000/6/30,88.23029905,D,6.278188562,,,,,
1388,2000048,2000/7/31,88.33771484,D,6.200152398,,,,,
1389,2000048,2000/8/31,88.55761,D,6.084178754,,,,,
1390,2000048,2000/9/29,88.89328069,D,5.878628556,,,,,
1391,2000048,2000/10/31,89.01226798,D,5.819799164,,,,,
1392,2000048,2000/11/30,89.50581775,D,5.550932014,,,,,
1393,2000048,2000/12/29,90.38041925,D,5.043309995,,,,,
1394,2000048,2001/1/31,91.27648525,D,4.563849315,,,,,
1395,2000048,2001/2/28,91.60664026,D,4.383321253,,,,,
1396,2000048,2001/3/30,91.96582189,D,4.181930301,,,,,
1397,2000048,2001/4/30,91.8045923,D,4.27539323,,,,,
1398,2000048,2001/5/31,91.92422608,D,4.216054307,,,,,
1399,2000048,2001/6/29,91.87738202,D,4.229970634,,,,,
1400,2000048,2001/7/31,92.73390338,D,3.771802403,,,,,
1401,2000048,2001/8/31,93.04955484,D,3.611794837,,,,,
1402,2000048,2001/9/28,94.50041823,D,2.820568768,,,,,
1403,2000048,2001/10/31,95.37388938,D,2.36826706,,,,,
1404,2000048,2001/11/30,94.48867367,D,2.842297945,,,,,
1405,2000048,2001/12/31,94.05661875,D,3.063662895,,,,,
1406,2000048,2002/1/31,93.90581792,D,3.148204759,,,,,
1407,2000048,2002/2/28,94.11256692,D,3.038091755,,,,,
1408,2000048,2002/3/28,92.87129886,D,3.677625345,,,,,
1409,2000048,2002/4/30,93.76235557,D,3.215931477,,,,,
1410,2000048,2002/5/31,93.84719678,D,3.183837611,,,,,
